2016-08-07 00:30:41,963 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@d9d5d3a: startup date [Sun Aug 07 00:30:41 GMT+08:00 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-07 00:30:44,019 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 00:30:44,081 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-08-07 00:30:44,297 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-08-07 00:30:44,417 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2016-08-07 22:32:02,090 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2c79f11b: startup date [Sun Aug 07 22:32:02 GMT+08:00 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-07 22:32:02,888 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Sofn-tools\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:32:03,087 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:32:03,138 | INFO  | Recovering from the journal @1:509 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:32:03,138 | INFO  | Recovery replayed 30 operations from the journal in 0.047 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:32:03,138 | INFO  | PListStore:[C:\Sofn-tools\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-08-07 22:32:03,289 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55429-1470580323154-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:32:03,307 | INFO  | Listening for connections at: tcp://CODEAI250C:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:32:03,307 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:32:03,307 | INFO  | Listening for connections at: amqp://CODEAI250C:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:32:03,307 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:32:03,354 | INFO  | Listening for connections at: stomp://CODEAI250C:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:32:03,354 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:32:03,369 | INFO  | Listening for connections at: mqtt://CODEAI250C:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:32:03,369 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:32:03,469 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6bcea552{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-08-07 22:32:03,523 | INFO  | Listening for connections at ws://CODEAI250C:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-08-07 22:32:03,523 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:32:03,523 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55429-1470580323154-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:32:03,523 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:32:03,955 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-08-07 22:32:04,194 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:32:04,194 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:32:04,240 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-08-07 22:32:04,509 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-08-07 22:32:04,594 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2016-08-07 22:35:07,572 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@36a1ca15: startup date [Sun Aug 07 22:35:07 GMT+08:00 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-07 22:35:08,565 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Sofn-tools\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:08,789 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:08,915 | INFO  | Recovering from the journal @1:509 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:08,931 | INFO  | Recovery replayed 33 operations from the journal in 0.135 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:08,931 | INFO  | PListStore:[C:\Sofn-tools\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-08-07 22:35:09,070 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55444-1470580508948-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:09,146 | INFO  | Listening for connections at: tcp://CODEAI250C:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:09,147 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Listening for connections at: amqp://CODEAI250C:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Listening for connections at: stomp://CODEAI250C:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Listening for connections at: mqtt://CODEAI250C:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:09,149 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:09,449 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5cddaf55{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-08-07 22:35:09,527 | INFO  | Listening for connections at ws://CODEAI250C:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-08-07 22:35:09,527 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:09,527 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55444-1470580508948-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:09,527 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:10,168 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-08-07 22:35:10,376 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:35:10,377 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:35:10,431 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-08-07 22:35:10,605 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-08-07 22:35:10,658 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2016-08-07 22:35:57,818 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3f5ab5c3: startup date [Sun Aug 07 22:35:57 GMT+08:00 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-07 22:35:58,578 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Sofn-tools\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:58,794 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:58,856 | INFO  | Recovering from the journal @1:5160 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:58,856 | INFO  | Recovery replayed 2 operations from the journal in 0.047 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-07 22:35:58,856 | INFO  | PListStore:[C:\Sofn-tools\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-08-07 22:35:58,994 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55478-1470580558877-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:59,009 | INFO  | Listening for connections at: tcp://CODEAI250C:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:59,009 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:59,009 | INFO  | Listening for connections at: amqp://CODEAI250C:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:59,009 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:59,056 | INFO  | Listening for connections at: stomp://CODEAI250C:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:59,056 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:59,056 | INFO  | Listening for connections at: mqtt://CODEAI250C:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-07 22:35:59,056 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:59,156 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5547f742{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-08-07 22:35:59,194 | INFO  | Listening for connections at ws://CODEAI250C:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-08-07 22:35:59,194 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-07 22:35:59,194 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:CODEAI250C-55478-1470580558877-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:59,194 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-07 22:35:59,611 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-08-07 22:35:59,711 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:35:59,711 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-07 22:35:59,758 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-08-07 22:35:59,942 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-08-07 22:36:00,011 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2016-08-08 15:00:31,632 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2b0fc236: startup date [Mon Aug 08 15:00:31 CST 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-08 15:00:33,170 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[E:\Server\Sofn-tools\Sofn-tools\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:34,184 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 15:00:34,200 | INFO  | Recovering from the journal @1:5879 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 15:00:34,215 | INFO  | Recovery replayed 67 operations from the journal in 0.015 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 15:00:34,231 | INFO  | PListStore:[E:\Server\Sofn-tools\Sofn-tools\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-08-08 15:00:34,387 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:PC-20160729VSGL-58353-1470639634247-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:34,418 | INFO  | Listening for connections at: tcp://PC-20160729VSGL:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 15:00:34,418 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 15:00:34,434 | INFO  | Listening for connections at: amqp://PC-20160729VSGL:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 15:00:34,449 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 15:00:34,465 | INFO  | Listening for connections at: stomp://PC-20160729VSGL:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 15:00:34,481 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 15:00:34,481 | INFO  | Listening for connections at: mqtt://PC-20160729VSGL:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 15:00:34,501 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 15:00:35,035 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@22222d6e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-08-08 15:00:35,391 | INFO  | Listening for connections at ws://PC-20160729VSGL:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-08-08 15:00:35,391 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 15:00:35,391 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:PC-20160729VSGL-58353-1470639634247-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:35,391 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:35,407 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: E:\Server\Sofn-tools\Sofn-tools\activemq\bin\win64\..\..\data\kahadb only has 33056 mb of usable space. - resetting to maximum available disk space: 33056 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:35,407 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: E:\Server\Sofn-tools\Sofn-tools\activemq\bin\win64\..\..\data only has 33056 mb of usable space. - resetting to maximum available disk space: 33056 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 15:00:36,624 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-08-08 15:00:36,981 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-08 15:00:36,981 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-08 15:00:37,075 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-08-08 15:00:37,848 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-08-08 15:00:38,405 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2016-08-08 16:07:56,315 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2b0fc236: startup date [Mon Aug 08 16:07:56 CST 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-08 16:07:56,627 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2b0fc236: startup date [Mon Aug 08 16:07:56 CST 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-08-08 16:07:58,624 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[E:\Server\Sofn-tools\activemq\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:07:59,779 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 16:07:59,935 | INFO  | Recovering from the journal @1:14327 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 16:07:59,966 | INFO  | Recovery replayed 595 operations from the journal in 0.047 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2016-08-08 16:08:00,028 | INFO  | PListStore:[E:\Server\Sofn-tools\activemq\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-08-08 16:08:00,184 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:PC-20160729VSGL-61733-1470643680044-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:08:00,293 | INFO  | Listening for connections at: tcp://PC-20160729VSGL:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 16:08:00,293 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 16:08:00,309 | INFO  | Listening for connections at: amqp://PC-20160729VSGL:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 16:08:00,309 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 16:08:00,325 | INFO  | Listening for connections at: stomp://PC-20160729VSGL:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 16:08:00,325 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 16:08:00,340 | INFO  | Listening for connections at: mqtt://PC-20160729VSGL:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-08-08 16:08:00,356 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 16:08:00,637 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@26d92a21{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-08-08 16:08:00,824 | INFO  | Listening for connections at ws://PC-20160729VSGL:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-08-08 16:08:00,824 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-08-08 16:08:00,824 | INFO  | Apache ActiveMQ 5.13.4 (localhost, ID:PC-20160729VSGL-61733-1470643680044-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:08:00,824 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:08:00,839 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: E:\Server\Sofn-tools\activemq\bin\win64\..\..\data\kahadb only has 32917 mb of usable space. - resetting to maximum available disk space: 32917 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:08:00,839 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: E:\Server\Sofn-tools\activemq\bin\win64\..\..\data only has 32917 mb of usable space. - resetting to maximum available disk space: 32917 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-08-08 16:08:01,682 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-08-08 16:08:02,212 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-08-08 16:08:02,212 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
